airport,text,x_min,y_min,x_max,y_max,page_height,page_width,is_known_runway
pns,7000,171.5716,292.3132,190.2372,302.1377,594.0000,387.3600,0
pns,X,190.1583,296.2917,197.7983,303.7562,594.0000,387.3600,0
pns,150,195.7524,297.4892,210.7429,306.5270,594.0000,387.3600,0
pns,C,189.9103,303.6580,197.0323,309.5975,594.0000,387.3600,0
pns,B3,210.5846,303.6948,218.3106,312.8150,594.0000,387.3600,0
pns,B4,246.9737,308.1633,254.7202,317.2977,594.0000,387.3600,0
pns,B5,285.0903,318.3222,292.8164,327.4423,594.0000,387.3600,0
pns,B,303.7826,333.0215,311.3791,340.4256,594.0000,387.3600,0
pns,B6,323.0638,326.6807,330.7898,335.8008,594.0000,387.3600,0
pns,F1,119.0399,341.8175,129.4491,349.5460,594.0000,387.3600,0
pns,ELEV,142.4258,452.8038,157.9230,460.0127,594.0000,387.3600,0
pns,FIELD,141.4283,460.0743,158.2336,467.2832,594.0000,387.3600,0
pns,121,142.6481,445.1196,157.2771,452.8088,594.0000,387.3600,0
pns,E1,138.3774,428.5181,149.2395,436.7508,594.0000,387.3600,0
pns,FBO,255.3420,231.0886,266.6410,237.3357,594.0000,387.3600,0
pns,113,343.5373,299.3521,356.3563,306.0808,594.0000,387.3600,0
pns,ELEV,342.4031,307.6386,357.0845,314.3673,594.0000,387.3600,0
pns,D6,241.4084,279.2924,249.2936,289.1935,594.0000,387.3600,0
pns,PARKING,213.8854,157.2949,240.4525,163.5433,594.0000,387.3600,0
pns,HELICOPTER,209.7278,164.5007,245.6145,170.7478,594.0000,387.3600,0
pns,X,74.7708,294.4237,81.8720,300.3294,594.0000,387.3600,0
pns,X,76.0040,288.6855,83.1052,294.5912,594.0000,387.3600,0
pns,PARKING,22.3660,297.2813,48.9274,303.5284,594.0000,387.3600,0
pns,REMOTE,23.6681,304.4867,49.0381,310.7338,594.0000,387.3600,0
pns,PROTECTION,263.8750,207.5171,301.2702,213.7642,594.0000,387.3600,0
pns,&,267.5420,214.7225,272.3105,220.9696,594.0000,387.3600,0
pns,BORDER,273.8427,214.7225,298.7024,220.9696,594.0000,387.3600,0
pns,US,263.0514,221.9279,271.2944,228.1750,594.0000,387.3600,0
pns,CUSTOMS,272.9069,221.9279,303.3698,228.1750,594.0000,387.3600,0
pns,1,109.5623,377.6234,117.1585,385.0275,594.0000,387.3600,0
pns,2,110.0296,372.3182,117.9458,380.3884,594.0000,387.3600,0
pns,3,112.1230,363.2976,119.9888,371.2827,594.0000,387.3600,0
pns,A2,129.2910,357.0567,141.2230,365.4663,594.0000,387.3600,0
pns,HANGARS,211.6656,414.5515,243.3200,420.7986,594.0000,387.3600,0
pns,B,118.8341,293.7601,126.4302,301.1642,594.0000,387.3600,0
pns,B2,95.3175,295.4747,104.7086,305.5423,594.0000,387.3600,0
pns,B,73.8740,284.6638,81.3409,291.8948,594.0000,387.3600,0
pns,RAMP,105.9715,327.5418,124.1550,333.7889,594.0000,387.3600,0
pns,AIR,96.2353,334.7472,106.4227,340.9943,594.0000,387.3600,0
pns,CARRIER,107.9017,334.7472,133.5418,340.9943,594.0000,387.3600,0
pns,F2,125.8512,315.0376,136.3596,323.0078,594.0000,387.3600,0
pns,"SE-3,",5.0000,340.1717,12.8120,357.6787,594.0000,387.3600,0
pns,19,5.0000,328.4957,12.8120,336.2797,594.0000,387.3600,0
pns,FEB,5.0000,312.9347,12.8120,326.5497,594.0000,387.3600,0
pns,2026,5.0000,295.4207,12.8120,310.9887,594.0000,387.3600,0
pns,to,5.0000,285.6907,12.8120,291.5287,594.0000,387.3600,0
pns,19,5.0000,274.0147,12.8120,281.7987,594.0000,387.3600,0
pns,MAR,5.0000,256.5147,12.8120,272.0687,594.0000,387.3600,0
pns,2026,5.0000,239.0007,12.8120,254.5687,594.0000,387.3600,0
pns,"SE-3,",374.2480,239.0000,382.0600,256.5070,594.0000,387.3600,0
pns,19,374.2480,260.3990,382.0600,268.1830,594.0000,387.3600,0
pns,FEB,374.2480,270.1290,382.0600,283.7440,594.0000,387.3600,0
pns,2026,374.2480,285.6900,382.0600,301.2580,594.0000,387.3600,0
pns,to,374.2480,305.1500,382.0600,310.9880,594.0000,387.3600,0
pns,19,374.2480,314.8800,382.0600,322.6640,594.0000,387.3600,0
pns,MAR,374.2480,324.6100,382.0600,340.1640,594.0000,387.3600,0
pns,2026,374.2480,342.1100,382.0600,357.6780,594.0000,387.3600,0
pvd,(PVD),345.6173,558.4563,373.3264,567.1073,594.0000,387.3600,0
pvd,"PROVIDENCE,",269.0902,549.6516,315.9710,557.3422,594.0000,387.3600,0
pvd,RHODE,317.7514,549.6516,342.2778,557.3422,594.0000,387.3600,0
pvd,ISLAND,344.0582,549.6516,370.1656,557.3422,594.0000,387.3600,0
pvd,"PROVIDENCE,",269.0902,35.1734,315.9630,42.8626,594.0000,387.3600,0
pvd,RHODE,317.7430,35.1734,342.2652,42.8626,594.0000,387.3600,0
pvd,ISLAND,344.0453,35.1734,370.1482,42.8626,594.0000,387.3600,0
pvd,(PVD),345.6173,25.2433,373.3264,33.8943,594.0000,387.3600,0
pvd,AL-333,174.3682,550.5748,196.2892,557.3035,594.0000,387.3600,0
pvd,(FAA),198.0202,550.5748,216.4793,557.3035,594.0000,387.3600,0
pvd,AIRPORT,18.0439,548.4369,69.5123,561.8943,594.0000,387.3600,0
pvd,DIAGRAM,72.5200,548.4369,129.9919,561.8943,594.0000,387.3600,0
pvd,AIRPORT,18.0439,29.6351,69.5123,43.0925,594.0000,387.3600,0
pvd,DIAGRAM,72.5200,29.6351,129.9919,43.0925,594.0000,387.3600,0
pvd,RHODE,227.2202,558.4563,254.7316,567.1073,594.0000,387.3600,0
pvd,ISLAND,256.7287,558.4563,286.0135,567.1073,594.0000,387.3600,0
pvd,TF,288.0106,558.4563,297.3328,567.1073,594.0000,387.3600,0
pvd,GREEN,299.3299,558.4563,325.9546,567.1073,594.0000,387.3600,0
pvd,INTL,327.9517,558.4563,346.1408,567.1073,594.0000,387.3600,0
pvd,RHODE,227.2202,25.2433,254.7316,33.8943,594.0000,387.3600,0
pvd,ISLAND,256.7287,25.2433,286.0135,33.8943,594.0000,387.3600,0
pvd,TF,288.0106,25.2433,297.3328,33.8943,594.0000,387.3600,0
pvd,GREEN,299.3299,25.2433,325.9546,33.8943,594.0000,387.3600,0
pvd,INTL,327.9517,25.2433,346.1408,33.8943,594.0000,387.3600,0
pvd,41°44.0'N,337.4068,486.8880,365.8913,493.1364,594.0000,387.3600,0
pvd,41°43.5'N,337.4068,355.6085,365.8913,361.8570,594.0000,387.3600,0
pvd,41°43.0'N,337.4068,224.3293,365.8913,230.5778,594.0000,387.3600,0
pvd,41°42.5'N,337.4068,93.0503,365.8913,99.2988,594.0000,387.3600,0
pvd,71°26.0'W,102.7581,47.8103,131.2437,54.0588,594.0000,387.3600,0
pvd,71°25.5'W,201.1187,47.8103,229.6043,54.0588,594.0000,387.3600,0
pvd,71°25.0'W,299.4793,47.8103,327.9649,54.0588,594.0000,387.3600,0
pvd,44,251.9038,451.2376,260.1312,457.4861,594.0000,387.3600,0
pvd,ELEV,249.0117,458.7315,262.4442,464.9799,594.0000,387.3600,0
pvd,53,71.9222,110.8228,80.1497,117.0713,594.0000,387.3600,0
pvd,ELEV,68.9369,118.3166,82.3694,124.5651,594.0000,387.3600,0
pvd,8700,167.8794,278.9949,181.3224,295.2840,594.0000,387.3600,0
pvd,X,176.3687,292.4902,184.1522,299.7824,594.0000,387.3600,0
pvd,150,179.1852,296.9676,190.7417,310.2577,594.0000,387.3600,0
pvd,33,302.3014,257.8055,310.5288,264.0540,594.0000,387.3600,0
pvd,ELEV,299.3161,264.1065,312.7485,270.3549,594.0000,387.3600,0
pvd,54,116.4056,448.7940,124.6330,455.0424,594.0000,387.3600,0
pvd,ELEV,113.5135,455.0951,126.9460,461.3435,594.0000,387.3600,0
pvd,6081,218.4471,350.2568,232.8586,366.1371,594.0000,387.3600,0
pvd,X,228.3546,346.0935,236.1610,353.6459,594.0000,387.3600,0
pvd,150,231.6418,336.3973,243.8517,349.5016,594.0000,387.3600,0
pvd,0.3%,277.7177,274.7234,291.0283,289.2153,594.0000,387.3600,0
pvd,UP,287.0196,266.7223,297.3745,277.4878,594.0000,387.3600,0
pvd,STATION,248.2092,368.2444,272.5819,374.4929,594.0000,387.3600,0
pvd,FIRE,254.9742,375.7382,267.3148,381.9867,594.0000,387.3600,0
pvd,11,211.3635,197.0871,220.9559,207.3574,594.0000,387.3600,0
pvd,22,231.5154,246.7141,241.1378,256.9926,594.0000,387.3600,0
pvd,21,222.9026,246.3443,232.5477,256.6289,594.0000,387.3600,0
pvd,15,203.1687,214.8566,212.8720,225.1556,594.0000,387.3600,0
pvd,17,211.2685,228.4195,220.9010,238.7010,594.0000,387.3600,0
pvd,19,217.3629,238.3861,226.9858,248.6654,594.0000,387.3600,0
pvd,18,233.8543,232.3483,243.4883,242.6298,594.0000,387.3600,0
pvd,16,227.7725,221.9325,237.4745,232.2313,594.0000,387.3600,1
pvd,14,222.0006,213.8948,231.5998,224.1665,594.0000,387.3600,0
pvd,12,216.3778,204.8278,225.9982,215.1054,594.0000,387.3600,0
pvd,10,205.9649,188.0904,215.5940,198.3708,594.0000,387.3600,0
pvd,9,200.4511,182.8289,208.2581,190.2729,594.0000,387.3600,0
pvd,8,189.6939,164.9590,197.4736,172.2368,594.0000,387.3600,0
pvd,1A,165.1628,150.6153,174.7640,160.8875,594.0000,387.3600,0
pvd,2,155.5108,134.5804,163.2866,141.8422,594.0000,387.3600,0
pvd,4,166.9376,128.6451,174.6965,135.8437,594.0000,387.3600,0
pvd,3,160.0952,129.8694,167.8530,137.0663,594.0000,387.3600,0
pvd,1,158.0847,141.8954,165.8548,149.1355,594.0000,387.3600,0
pvd,7,186.3238,156.5976,194.1021,163.8698,594.0000,387.3600,0
pvd,6,179.9178,146.6440,187.6605,153.7899,594.0000,387.3600,0
pvd,5,171.3257,133.0653,179.0871,140.2724,594.0000,387.3600,1
pvd,TRANSIENT,254.0126,504.6270,286.2093,510.8755,594.0000,387.3600,0
pvd,RAMP,287.6583,504.6270,304.0840,510.8755,594.0000,387.3600,0
pvd,NORTHEAST,253.8785,510.9281,288.9451,517.1766,594.0000,387.3600,0
pvd,AND,290.4200,510.9281,303.1982,517.1766,594.0000,387.3600,0
pvd,RAMP,168.0551,454.6520,185.5946,460.9005,594.0000,387.3600,0
pvd,NORTHWEST,158.1072,462.1458,195.7225,468.3943,594.0000,387.3600,0
pvd,RAMP,39.8492,322.6210,57.3887,328.8694,594.0000,387.3600,0
pvd,TERMINAL,34.0149,328.9220,63.7779,335.1704,594.0000,387.3600,0
pvd,AIRLINE,37.4750,335.2231,59.8140,341.4716,594.0000,387.3600,0
pvd,PARKING,246.9135,490.4845,273.4119,496.7329,594.0000,387.3600,0
pvd,AND,274.9026,490.4845,287.8178,496.7329,594.0000,387.3600,0
pvd,CARGO,289.3085,490.4845,310.1780,496.7329,594.0000,387.3600,0
pvd,GENERAL,250.9545,497.9783,277.4630,504.2267,594.0000,387.3600,0
pvd,AVIATION,278.8834,497.9783,306.6475,504.2267,594.0000,387.3600,0
pvd,T,258.1572,217.2182,265.9581,224.6060,594.0000,387.3600,0
pvd,V,272.3645,200.3919,280.1498,207.6957,594.0000,387.3600,0
pvd,V,225.6196,126.8244,233.3360,133.8943,594.0000,387.3600,0
pvd,INSET,104.5640,359.4020,118.8185,377.5573,594.0000,387.3600,0
pvd,SEE,100.7030,365.2430,111.7760,378.0364,594.0000,387.3600,0
pvd,TERMINAL,28.0688,390.5107,57.8318,396.7592,594.0000,387.3600,0
pvd,"S-120,",125.3126,497.2297,143.4784,503.4781,594.0000,387.3600,0
pvd,"D-250,",145.1993,497.2297,164.5079,503.4781,594.0000,387.3600,0
pvd,"2D-423,",166.2288,497.2297,188.9791,503.4781,594.0000,387.3600,0
pvd,2D/2D2-1093,190.7000,497.2297,228.9384,503.4781,594.0000,387.3600,0
pvd,PCR,125.1850,504.2552,138.0985,510.5037,594.0000,387.3600,0
pvd,780,139.8066,504.2552,150.0555,510.5037,594.0000,387.3600,0
pvd,F/B/X/T,151.7636,504.2552,174.9259,510.5037,594.0000,387.3600,0
pvd,RWY,108.1036,511.2806,123.4123,517.5291,594.0000,387.3600,0
pvd,16-34,125.0528,511.2806,140.3615,517.5291,594.0000,387.3600,0
pvd,"S-120,",125.3126,518.3061,143.4784,524.5546,594.0000,387.3600,0
pvd,"D-250,",145.1993,518.3061,164.5079,524.5546,594.0000,387.3600,0
pvd,"2D-550,",166.2288,518.3061,188.9791,524.5546,594.0000,387.3600,0
pvd,2D/2D2-1120,190.7000,518.3061,228.9384,524.5546,594.0000,387.3600,0
pvd,PCR,125.3746,525.3315,138.4316,531.5800,594.0000,387.3600,0
pvd,1010,140.1587,525.3315,153.9755,531.5800,594.0000,387.3600,0
pvd,F/A/X/T,155.7026,525.3315,179.5022,531.5800,594.0000,387.3600,0
pvd,RWY,108.1036,532.3569,123.4123,538.6053,594.0000,387.3600,0
pvd,05-23,125.0528,532.3569,140.3615,538.6053,594.0000,387.3600,0
pvd,PDC,21.2538,479.2452,33.0490,485.4937,594.0000,387.3600,0
pvd,126.65,21.2538,486.7391,42.1339,492.9875,594.0000,387.3600,0
pvd,348.6,45.9303,486.7391,63.0140,492.9875,594.0000,387.3600,0
pvd,CLNC,21.2538,494.2329,37.1664,500.4814,594.0000,387.3600,0
pvd,DEL,38.6580,494.2329,50.2569,500.4814,594.0000,387.3600,0
pvd,121.9,21.2538,501.7267,38.4461,507.9752,594.0000,387.3600,0
pvd,348.6,42.2666,501.7267,59.4588,507.9752,594.0000,387.3600,0
pvd,GND,21.2538,509.2205,35.2516,515.4690,594.0000,387.3600,0
pvd,CON,36.8672,509.2205,50.5096,515.4690,594.0000,387.3600,0
pvd,120.7,21.2538,516.7142,36.6565,522.9626,594.0000,387.3600,0
pvd,(CTAF),38.3680,516.7142,60.4247,522.9626,594.0000,387.3600,0
pvd,257.8,68.9818,516.7142,84.3846,522.9626,594.0000,387.3600,0
pvd,PROVIDENCE,21.2538,524.2081,58.6924,530.4565,594.0000,387.3600,0
pvd,TOWER,60.1704,524.2081,81.1864,530.4565,594.0000,387.3600,0
pvd,124.2,21.2538,531.7019,38.3386,537.9504,594.0000,387.3600,0
pvd,D-ATIS,21.2538,539.1957,40.5757,545.4442,594.0000,387.3600,0
pvd,L,59.4497,516.7012,63.0528,521.5076,594.0000,387.3600,0
pvd,D,23.5596,469.6261,28.2425,475.8732,594.0000,387.3600,0
pvd,JANUARY,278.4605,330.1886,307.9284,336.4370,594.0000,387.3600,0
pvd,2025,309.5072,330.1886,322.1381,336.4370,594.0000,387.3600,0
pvd,ANNUAL,261.2510,322.6948,286.6589,328.9432,594.0000,387.3600,0
pvd,RATE,288.1638,322.6948,303.8804,328.9432,594.0000,387.3600,0
pvd,OF,305.3853,322.6948,313.0781,328.9432,594.0000,387.3600,0
pvd,CHANGE,314.5829,322.6948,339.6598,328.9432,594.0000,387.3600,0
pvd,0.1°,291.4879,315.2010,303.2686,321.4495,594.0000,387.3600,0
pvd,E,305.0536,315.2010,309.4160,321.4495,594.0000,387.3600,0
pvd,26022,18.0439,562.3491,36.9005,568.5975,594.0000,387.3600,0
pvd,26022,18.0439,24.3083,36.9017,30.5568,594.0000,387.3600,0
pvd,226.0°,247.5974,407.0591,263.8699,427.8465,594.0000,387.3600,0
pvd,046.0°,80.9275,142.1748,97.2000,162.9622,594.0000,387.3600,0
pvd,335.4°,248.8186,282.0965,266.5327,302.1403,594.0000,387.3600,0
pvd,155.4°,170.2903,403.7907,188.0045,423.8345,594.0000,387.3600,0
pvd,PARKING,121.3760,321.1339,146.6463,327.3824,594.0000,387.3600,0
pvd,RON,127.5510,328.6277,140.6396,334.8762,594.0000,387.3600,0
pvd,RAMP,33.1089,244.2934,50.6484,250.5419,594.0000,387.3600,0
pvd,CARGO,30.3214,251.7872,51.4779,258.0356,594.0000,387.3600,0
pvd,SOUTH,31.5212,259.2810,51.4699,265.5294,594.0000,387.3600,0
pvd,TWR,218.3513,297.2562,232.1261,303.5046,594.0000,387.3600,0
pvd,20,236.8061,240.7989,246.4895,251.0933,594.0000,387.3600,0
pvd,TDZL/RCLS,284.4817,108.9746,315.5848,115.2231,594.0000,387.3600,0
pvd,Rwy,317.0426,108.9746,328.0575,115.2231,594.0000,387.3600,0
pvd,5,329.5153,108.9746,332.4308,115.2231,594.0000,387.3600,1
pvd,REIL,284.4817,116.0001,297.4603,122.2485,594.0000,387.3600,0
pvd,Rwy,298.9205,116.0001,309.9540,122.2485,594.0000,387.3600,0
pvd,16,311.4143,116.0001,317.2552,122.2485,594.0000,387.3600,1
pvd,HIRL,284.4817,123.0255,299.3314,129.2740,594.0000,387.3600,0
pvd,Rwys,300.9227,123.0255,315.4224,129.2740,594.0000,387.3600,0
pvd,16-34,317.0136,123.0255,331.8634,129.2740,594.0000,387.3600,0
pvd,and,333.4547,123.0255,342.6459,129.2740,594.0000,387.3600,0
pvd,5-23,344.2372,123.0255,355.9044,129.2740,594.0000,387.3600,0
pvd,L,318.6244,116.3109,322.2275,121.1173,594.0000,387.3600,0
pvd,L,356.6970,123.6262,360.3001,128.4326,594.0000,387.3600,0
pvd,L,333.6552,109.2169,337.2583,114.0233,594.0000,387.3600,0
pvd,(if,241.4068,523.6871,248.2078,529.9355,594.0000,387.3600,0
pvd,equipped),250.0089,523.6871,278.8195,529.9355,594.0000,387.3600,0
pvd,enabled,280.6207,523.6871,303.0266,529.9355,594.0000,387.3600,0
pvd,on,304.8277,523.6871,312.0322,529.9355,594.0000,387.3600,0
pvd,all,313.8333,523.6871,321.0378,529.9355,594.0000,387.3600,0
pvd,airport,322.8389,523.6871,342.0460,529.9355,594.0000,387.3600,0
pvd,surfaces.,343.8471,523.6871,369.2500,529.9355,594.0000,387.3600,0
pvd,altitude,241.4068,531.4151,262.5492,537.6622,594.0000,387.3600,0
pvd,reporting,264.3110,531.4151,290.1469,537.6622,594.0000,387.3600,0
pvd,mode,291.9088,531.4151,307.5682,537.6622,594.0000,387.3600,0
pvd,and,309.3301,531.4151,319.5066,537.6622,594.0000,387.3600,0
pvd,ADS-B,321.2684,531.4151,342.4108,537.6622,594.0000,387.3600,0
pvd,ASDE-X,241.4068,539.1429,266.7363,545.3900,594.0000,387.3600,0
pvd,in,268.4636,539.1429,273.8390,545.3900,594.0000,387.3600,0
pvd,use.,275.5663,539.1429,286.5038,545.3900,594.0000,387.3600,0
pvd,Operate,288.2311,539.1429,310.0990,545.3900,594.0000,387.3600,0
pvd,transponders,311.8263,539.1429,347.1328,545.3900,594.0000,387.3600,0
pvd,with,348.8601,539.1429,361.1448,545.3900,594.0000,387.3600,0
pvd,FIELD,84.8663,455.7416,101.6716,462.9505,594.0000,387.3600,0
pvd,ELEV,85.8030,448.3198,101.3002,455.5287,594.0000,387.3600,0
pvd,54,88.7517,440.5017,98.2438,447.7106,594.0000,387.3600,0
pvd,READBACK,154.8387,61.9208,189.1778,68.6495,594.0000,387.3600,0
pvd,OF,190.7386,61.9208,198.7178,68.6495,594.0000,387.3600,0
pvd,ALL,200.2786,61.9208,212.4159,68.6495,594.0000,387.3600,0
pvd,RUNWAY,213.9768,61.9208,242.0662,68.6495,594.0000,387.3600,0
pvd,HOLDING,243.6270,61.9208,272.0598,68.6495,594.0000,387.3600,0
pvd,INSTRUCTIONS,273.6206,61.9208,318.7109,68.6495,594.0000,387.3600,0
pvd,IS,320.2718,61.9208,325.8222,68.6495,594.0000,387.3600,0
pvd,REQUIRED.,327.3831,61.9208,360.5047,68.6495,594.0000,387.3600,0
pvd,CAUTION:,122.7631,70.4957,153.1110,77.2244,594.0000,387.3600,0
pvd,BE,154.6992,70.4957,162.8183,77.2244,594.0000,387.3600,0
pvd,ALERT,164.4065,70.4957,184.8756,77.2244,594.0000,387.3600,0
pvd,TO,186.4638,70.4957,194.9323,77.2244,594.0000,387.3600,0
pvd,RUNWAY,196.5205,70.4957,225.1023,77.2244,594.0000,387.3600,0
pvd,CROSSING,226.6905,70.4957,258.1057,77.2244,594.0000,387.3600,0
pvd,CLEARANCES.,259.6939,70.4957,302.9319,77.2244,594.0000,387.3600,0
pvd,A5,280.6485,451.3422,289.1146,458.9704,594.0000,387.3600,0
pvd,V,262.6761,429.1725,270.1271,436.8095,594.0000,387.3600,0
pvd,A,44.4975,75.5034,49.0004,81.5103,594.0000,387.3600,0
pvd,P,77.0724,128.3907,84.5230,136.0274,594.0000,387.3600,0
pvd,A5,320.5307,234.8593,328.9968,242.4876,594.0000,387.3600,0
pvd,P,263.9047,276.5687,271.2410,284.0627,594.0000,387.3600,0
pvd,P,154.9360,438.4267,162.2730,445.9223,594.0000,387.3600,0
pvd,VAR,280.2012,372.4346,287.7113,383.3429,594.0000,387.3600,0
pvd,13.8°,283.2103,359.5660,291.6612,373.5391,594.0000,387.3600,0
pvd,W,287.7986,353.7356,293.4506,358.5903,594.0000,387.3600,0
pvd,HS,137.2945,483.1028,146.4533,489.3513,594.0000,387.3600,0
pvd,4,148.2449,483.1028,151.8282,489.3513,594.0000,387.3600,0
pvd,HS,95.4707,428.2000,104.6295,434.4485,594.0000,387.3600,0
pvd,2,106.4212,428.2000,110.0044,434.4485,594.0000,387.3600,0
pvd,HS,202.4409,414.7566,211.5997,421.0051,594.0000,387.3600,0
pvd,3,213.3913,414.7566,216.9746,421.0051,594.0000,387.3600,0
pvd,HS,164.7502,381.9171,173.9090,388.1656,594.0000,387.3600,0
pvd,1,175.7006,381.9171,179.2839,388.1656,594.0000,387.3600,0
pvd,HS,239.0927,264.2144,248.2515,270.4629,594.0000,387.3600,0
pvd,5,250.0431,264.2144,253.6264,270.4629,594.0000,387.3600,1
pvd,23,275.5796,469.8870,286.6520,480.0484,594.0000,387.3600,1
pvd,5,28.4845,74.7232,36.5579,82.9981,594.0000,387.3600,1
pvd,34,315.7301,220.0756,326.4549,230.3981,594.0000,387.3600,1
pvd,16,115.2758,471.3660,126.0007,481.6887,594.0000,387.3600,1
pvd,T,72.7657,309.1492,80.5511,316.4507,594.0000,387.3600,0
pvd,V,95.3539,318.9326,103.1408,326.2423,594.0000,387.3600,0
pvd,V,142.8970,393.1017,150.6807,400.3959,594.0000,387.3600,0
pvd,C,149.6535,363.1598,156.6724,369.8438,594.0000,387.3600,0
pvd,C,118.9924,362.3096,125.8438,368.8049,594.0000,387.3600,0
pvd,N,133.5349,420.9379,140.1589,427.1863,594.0000,387.3600,0
pvd,F,123.1896,408.3099,131.2347,416.5594,594.0000,387.3600,0
pvd,M1,51.3659,126.9625,63.8540,138.0150,594.0000,387.3600,0
pvd,T,92.9764,267.7582,101.0503,276.0330,594.0000,387.3600,0
pvd,M,155.7070,308.8448,163.4897,316.1344,594.0000,387.3600,0
pvd,N,97.4312,402.1838,105.2028,409.8579,594.0000,387.3600,0
pvd,T,66.8844,286.4331,74.9601,294.7090,594.0000,387.3600,0
pvd,T,140.3648,411.0844,148.1501,418.3845,594.0000,387.3600,0
pvd,T,126.9238,247.0251,134.9971,255.2993,594.0000,387.3600,0
pvd,M,108.6469,234.2202,116.4368,241.5434,594.0000,387.3600,0
pvd,C,170.2736,359.4114,178.3466,367.6863,594.0000,387.3600,0
pvd,M,191.4018,365.1408,199.2002,372.7430,594.0000,387.3600,0
pvd,M,71.1074,173.8067,78.8945,181.1176,594.0000,387.3600,0
pvd,M2,86.5790,183.0154,99.0672,194.0677,594.0000,387.3600,0
pvd,T,87.9009,328.8999,95.6987,336.2668,594.0000,387.3600,0
pvd,T,207.4529,136.9308,215.2440,144.2602,594.0000,387.3600,0
pvd,B,235.9652,350.8610,243.7726,358.3954,594.0000,387.3600,0
pvd,C,276.9566,166.6388,283.9111,173.2487,594.0000,387.3600,0
pvd,C1,224.6870,321.0338,235.9039,331.6481,594.0000,387.3600,0
pvd,C,240.3164,166.2568,247.1401,172.7215,594.0000,387.3600,0
pvd,F,121.5027,435.5143,128.9684,442.0383,594.0000,387.3600,0
pvd,B,195.3646,402.4402,203.1430,409.7106,594.0000,387.3600,0
pvd,N,207.6715,424.8806,214.4169,431.2593,594.0000,387.3600,0
pvd,B,185.2628,441.3002,192.4026,447.2659,594.0000,387.3600,0
pvd,N,182.1334,423.3047,188.9963,429.8127,594.0000,387.3600,0
pvd,V,173.1167,441.7424,180.9020,449.0428,594.0000,387.3600,0
pvd,S,142.8130,459.5844,149.6823,466.0993,594.0000,387.3600,0
pvd,M,219.3979,409.3071,227.2032,416.7305,594.0000,387.3600,0
pvd,M,237.4271,438.0082,245.2155,445.3241,594.0000,387.3600,0
pvd,A,236.5993,452.3905,244.6537,460.6493,594.0000,387.3600,0
pvd,N,239.1998,422.9512,247.2729,431.2257,594.0000,387.3600,0
pvd,A,251.5210,442.9355,259.5944,451.2099,594.0000,387.3600,0
pvd,EMAS,97.2040,464.8162,114.6077,471.0646,594.0000,387.3600,0
pvd,EMAS,272.1157,239.9826,289.5194,246.2310,594.0000,387.3600,0
pvd,EMAS,22.1499,117.6255,39.5537,123.8740,594.0000,387.3600,0
pvd,C,240.2321,295.4699,248.0380,303.0240,594.0000,387.3600,0
pvd,M,91.4040,206.3235,99.1943,213.6473,594.0000,387.3600,0
pvd,"NE-1,",5.0000,340.1729,12.8120,358.0649,594.0000,387.3600,0
pvd,19,5.0000,328.4969,12.8120,336.2809,594.0000,387.3600,0
pvd,FEB,5.0000,312.9359,12.8120,326.5509,594.0000,387.3600,0
pvd,2026,5.0000,295.4219,12.8120,310.9899,594.0000,387.3600,0
pvd,to,5.0000,285.6919,12.8120,291.5299,594.0000,387.3600,0
pvd,19,5.0000,274.0159,12.8120,281.7999,594.0000,387.3600,0
pvd,MAR,5.0000,256.5160,12.8120,272.0699,594.0000,387.3600,0
pvd,2026,5.0000,239.0020,12.8120,254.5699,594.0000,387.3600,0
pvd,"NE-1,",374.2480,239.0000,382.0600,256.8920,594.0000,387.3600,0
pvd,19,374.2480,260.7840,382.0600,268.5680,594.0000,387.3600,0
pvd,FEB,374.2480,270.5140,382.0600,284.1290,594.0000,387.3600,0
pvd,2026,374.2480,286.0750,382.0600,301.6430,594.0000,387.3600,0
pvd,to,374.2480,305.5350,382.0600,311.3730,594.0000,387.3600,0
